state,to_move,layer,P(X wins),P(O wins),P(draws)
.X.O.XO.X,O,5,0.4166666667,0.5833333333,0.0000000000
.X.O.XO..,X,4,0.5000000000,0.5000000000,0.0000000000
.X.O.XXOO,X,6,0.6666666667,0.0000000000,0.3333333333
.X.O.XXO.,O,5,0.5000000000,0.0000000000,0.5000000000
.X.O.X.OX,O,5,0.5833333333,0.0833333333,0.3333333333
.X.O.X.O.,X,4,0.5666666667,0.1333333333,0.3000000000
.X.O.XX.O,O,5,0.5000000000,0.1666666667,0.3333333333
.X.O.X.XO,O,5,0.5833333333,0.2500000000,0.1666666667
.X.O.X..O,X,4,0.5666666667,0.2333333333,0.2000000000
.X.O.X...,O,3,0.5111111111,0.2888888889,0.2000000000
.X.OOOXX.,X,6,0.0000000000,1.0000000000,0.0000000000
.X.OO.XXO,X,6,0.0000000000,0.6666666667,0.3333333333
.X.OO.XX.,O,5,0.2500000000,0.5833333333,0.1666666667
.X.OOOX.X,X,6,0.0000000000,1.0000000000,0.0000000000
.X.OO.XOX,X,6,0.3333333333,0.3333333333,0.3333333333
.X.OO.X.X,O,5,0.4166666667,0.4166666667,0.1666666667
.X.OO.X..,X,4,0.3666666667,0.4333333333,0.2000000000
.X.O.OXXO,X,6,0.5000000000,0.5000000000,0.0000000000
.X.O.OXX.,O,5,0.5000000000,0.5000000000,0.0000000000
.X.O.OXOX,X,6,0.6666666667,0.3333333333,0.0000000000
.X.O.OX.X,O,5,0.5833333333,0.4166666667,0.0000000000
.X.O.OX..,X,4,0.6000000000,0.4000000000,0.0000000000
.X.O..XOX,O,5,0.5000000000,0.1666666667,0.3333333333
.X.O..XO.,X,4,0.6333333333,0.0666666667,0.3000000000
.X.O..XXO,O,5,0.4166666667,0.4166666667,0.1666666667
.X.O..X.O,X,4,0.5666666667,0.2333333333,0.2000000000
.X.O..X..,O,3,0.5611111111,0.2388888889,0.2000000000
.X.OOO.XX,X,6,0.0000000000,1.0000000000,0.0000000000
.X.OO.OXX,X,6,0.0000000000,1.0000000000,0.0000000000
.X.OO..XX,O,5,0.2500000000,0.7500000000,0.0000000000
.X.OO..X.,X,4,0.2666666667,0.6333333333,0.1000000000
.X.O.OOXX,X,6,0.5000000000,0.5000000000,0.0000000000
.X.O.O.XX,O,5,0.5000000000,0.5000000000,0.0000000000
.X.O.O.X.,X,4,0.6000000000,0.4000000000,0.0000000000
.X.O..OXX,O,5,0.2500000000,0.7500000000,0.0000000000
.X.O..OX.,X,4,0.5833333333,0.4166666667,0.0000000000
.X.O...XO,X,4,0.6666666667,0.2333333333,0.1000000000
.X.O...X.,O,3,0.5611111111,0.3888888889,0.0500000000
.X.OO...X,X,4,0.4000000000,0.5000000000,0.1000000000
.X.O.O..X,X,4,0.6000000000,0.4000000000,0.0000000000
.X.O..O.X,X,4,0.5000000000,0.5000000000,0.0000000000
.X.O...OX,X,4,0.6666666667,0.1333333333,0.2000000000
.X.O....X,O,3,0.5388888889,0.3611111111,0.1000000000
.X.O.....,X,2,0.6000000000,0.2857142857,0.1142857143
.XXXOOOXO,X,8,1.0000000000,0.0000000000,0.0000000000
.XXXOOOX.,O,7,0.5000000000,0.0000000000,0.5000000000
.XXXOOOOX,X,8,1.0000000000,0.0000000000,0.0000000000
.XXXOOO.X,O,7,0.5000000000,0.0000000000,0.5000000000
.XXXOOO..,X,6,0.6666666667,0.0000000000,0.3333333333
XXXXOOXOO,O,9,1.0000000000,0.0000000000,0.0000000000
.XXXOOXOO,X,8,1.0000000000,0.0000000000,0.0000000000
.XXXOOXO.,O,7,0.5000000000,0.0000000000,0.5000000000
.XXXOO.OX,O,7,0.5000000000,0.0000000000,0.5000000000
.XXXOO.O.,X,6,0.6666666667,0.0000000000,0.3333333333
.XXXOOX.O,O,7,0.5000000000,0.5000000000,0.0000000000
.XXXOO.XO,O,7,0.5000000000,0.5000000000,0.0000000000
.XXXOO..O,X,6,0.6666666667,0.3333333333,0.0000000000
.XXXOO...,O,5,0.5000000000,0.1666666667,0.3333333333
.XX.OOXOX,O,7,0.0000000000,0.5000000000,0.5000000000
.XX.OOXO.,X,6,0.5000000000,0.1666666667,0.3333333333
.XX.OOXXO,O,7,0.0000000000,1.0000000000,0.0000000000
.XX.OOX.O,X,6,0.5000000000,0.5000000000,0.0000000000
.XX.OOX..,O,5,0.2500000000,0.5833333333,0.1666666667
.XX.OOOXX,O,7,0.0000000000,0.5000000000,0.5000000000
.XX.OOOX.,X,6,0.5000000000,0.1666666667,0.3333333333
.XX.OO.XO,X,6,0.5000000000,0.5000000000,0.0000000000
.XX.OO.X.,O,5,0.2500000000,0.5833333333,0.1666666667
.XX.OOO.X,X,6,0.5000000000,0.1666666667,0.3333333333
.XX.OO.OX,X,6,0.5000000000,0.1666666667,0.3333333333
.XX.OO..X,O,5,0.2500000000,0.4166666667,0.3333333333
.XX.OO...,X,4,0.4500000000,0.3500000000,0.2000000000
.XXXOXOOO,X,8,0.0000000000,1.0000000000,0.0000000000
.XXXOXOO.,O,7,0.5000000000,0.5000000000,0.0000000000
.XXXO.OOX,O,7,1.0000000000,0.0000000000,0.0000000000
.XXXO.OO.,X,6,0.8333333333,0.1666666667,0.0000000000
.XXXOXO.O,O,7,0.0000000000,1.0000000000,0.0000000000
.XXXO.OXO,O,7,0.5000000000,0.5000000000,0.0000000000
.XXXO.O.O,X,6,0.5000000000,0.5000000000,0.0000000000
.XXXO.O..,O,5,0.5833333333,0.2500000000,0.1666666667
.XX.OXOOX,O,7,1.0000000000,0.0000000000,0.0000000000
.XX.OXOO.,X,6,0.8333333333,0.1666666667,0.0000000000
.XX.OXOXO,O,7,0.5000000000,0.5000000000,0.0000000000
.XX.OXO.O,X,6,0.5000000000,0.5000000000,0.0000000000
.XX.OXO..,O,5,0.6666666667,0.3333333333,0.0000000000
.XX.O.OXO,X,6,0.6666666667,0.3333333333,0.0000000000
.XX.O.OX.,O,5,0.4166666667,0.4166666667,0.1666666667
.XX.O.OOX,X,6,1.0000000000,0.0000000000,0.0000000000
.XX.O.O.X,O,5,0.6666666667,0.1666666667,0.1666666667
.XX.O.O..,X,4,0.6666666667,0.2333333333,0.1000000000
.XXXOX.OO,O,7,0.0000000000,1.0000000000,0.0000000000
.XXXO.XOO,O,7,0.5000000000,0.5000000000,0.0000000000
.XXXO..OO,X,6,0.5000000000,0.5000000000,0.0000000000
.XXXO..O.,O,5,0.5833333333,0.2500000000,0.1666666667
.XX.OXXOO,O,7,0.5000000000,0.5000000000,0.0000000000
.XX.OX.OO,X,6,0.5000000000,0.5000000000,0.0000000000
.XX.OX.O.,O,5,0.7500000000,0.2500000000,0.0000000000
.XX.O.XOO,X,6,0.6666666667,0.3333333333,0.0000000000
.XX.O.XO.,O,5,0.5833333333,0.2500000000,0.1666666667
.XX.O..OX,O,5,0.7500000000,0.0833333333,0.1666666667
.XX.O..O.,X,4,0.7333333333,0.1666666667,0.1000000000
.XXXO...O,O,5,0.4166666667,0.5833333333,0.0000000000
.XX.OX..O,O,5,0.4166666667,0.5833333333,0.0000000000
.XX.O.X.O,O,5,0.4166666667,0.5833333333,0.0000000000
.XX.O..XO,O,5,0.4166666667,0.5833333333,0.0000000000
.XX.O...O,X,4,0.5333333333,0.4666666667,0.0000000000
.XX.O....,O,3,0.5333333333,0.3666666667,0.1000000000
.X.XOOXOX,O,7,0.5000000000,0.0000000000,0.5000000000
.X.XOOXO.,X,6,0.6666666667,0.0000000000,0.3333333333
.X.XOOXXO,O,7,0.0000000000,1.0000000000,0.0000000000
.X.XOOX.O,X,6,0.5000000000,0.5000000000,0.0000000000
.X.XOOX..,O,5,0.5833333333,0.2500000000,0.1666666667
.X.XOOOXX,O,7,0.0000000000,0.5000000000,0.5000000000
.X.XOOOX.,X,6,0.3333333333,0.3333333333,0.3333333333
.X.XOO.XO,X,6,0.3333333333,0.6666666667,0.0000000000
.X.XOO.X.,O,5,0.3333333333,0.5000000000,0.1666666667
.X.XOOO.X,X,6,0.3333333333,0.3333333333,0.3333333333
.X.XOO.OX,X,6,0.6666666667,0.0000000000,0.3333333333
.X.XOO..X,O,5,0.5000000000,0.1666666667,0.3333333333
.X.XOO...,X,4,0.5333333333,0.2666666667,0.2000000000
.X.XOXOOX,O,7,0.5000000000,0.5000000000,0.0000000000
.X.XOXOO.,X,6,0.3333333333,0.6666666667,0.0000000000
.X.XOXOXO,O,7,0.0000000000,1.0000000000,0.0000000000
.X.XOXO.O,X,6,0.0000000000,1.0000000000,0.0000000000
.X.XOXO..,O,5,0.1666666667,0.8333333333,0.0000000000
.X.XO.OXO,X,6,0.3333333333,0.6666666667,0.0000000000
.X.XO.OX.,O,5,0.1666666667,0.6666666667,0.1666666667
.X.XO.OOX,X,6,0.6666666667,0.3333333333,0.0000000000
.X.XO.O.X,O,5,0.3333333333,0.5000000000,0.1666666667
.X.XO.O..,X,4,0.3333333333,0.5666666667,0.1000000000
.X.XOXXOO,O,7,0.5000000000,0.5000000000,0.0000000000
.X.XOX.OO,X,6,0.3333333333,0.6666666667,0.0000000000
.X.XOX.O.,O,5,0.3333333333,0.5000000000,0.1666666667
.X.XO.XOO,X,6,0.6666666667,0.3333333333,0.0000000000
.X.XO.XO.,O,5,0.5000000000,0.1666666667,0.3333333333
.X.XO..OX,O,5,0.5000000000,0.1666666667,0.3333333333
.X.XO..O.,X,4,0.5333333333,0.2666666667,0.2000000000
.X.XOX..O,O,5,0.1666666667,0.8333333333,0.0000000000
.X.XO.X.O,O,5,0.4166666667,0.5833333333,0.0000000000
.X.XO..XO,O,5,0.1666666667,0.8333333333,0.0000000000
.X.XO...O,X,4,0.3666666667,0.6333333333,0.0000000000
.X.XO....,O,3,0.3833333333,0.4666666667,0.1500000000
.X..OXOXO,X,6,0.3333333333,0.6666666667,0.0000000000
.X..OXOX.,O,5,0.1666666667,0.8333333333,0.0000000000
.X..OXOOX,X,6,0.6666666667,0.3333333333,0.0000000000
.X..OXO.X,O,5,0.4166666667,0.5833333333,0.0000000000
.X..OXO..,X,4,0.3666666667,0.6333333333,0.0000000000
.X..OXXOO,X,6,0.6666666667,0.3333333333,0.0000000000
.X..OXXO.,O,5,0.5000000000,0.1666666667,0.3333333333
.X..OX.OX,O,5,0.5000000000,0.1666666667,0.3333333333
.X..OX.O.,X,4,0.5333333333,0.2666666667,0.2000000000
.X..OXX.O,O,5,0.3333333333,0.5000000000,0.1666666667
.X..OX.XO,O,5,0.1666666667,0.6666666667,0.1666666667
.X..OX..O,X,4,0.3333333333,0.5666666667,0.1000000000
.X..OX...,O,3,0.3833333333,0.4666666667,0.1500000000
.X..OOXXO,X,6,0.0000000000,1.0000000000,0.0000000000
.X..OOXX.,O,5,0.2500000000,0.7500000000,0.0000000000
.X..OOXOX,X,6,0.3333333333,0.3333333333,0.3333333333
.X..OOX.X,O,5,0.4166666667,0.4166666667,0.1666666667
.X..OOX..,X,4,0.4000000000,0.5000000000,0.1000000000
.X..O.XOX,O,5,0.3333333333,0.1666666667,0.5000000000
.X..O.XO.,X,4,0.5333333333,0.1666666667,0.3000000000
.X..O.XXO,O,5,0.0000000000,0.8333333333,0.1666666667
.X..O.X.O,X,4,0.3666666667,0.5333333333,0.1000000000
.X..O.X..,O,3,0.4111111111,0.3888888889,0.2000000000
.X..OOOXX,X,6,0.0000000000,0.6666666667,0.3333333333
.X..OO.XX,O,5,0.2500000000,0.5833333333,0.1666666667
.X..OO.X.,X,4,0.2666666667,0.6333333333,0.1000000000
.X..O.OXX,O,5,0.0000000000,0.8333333333,0.1666666667
.X..O.OX.,X,4,0.2333333333,0.6666666667,0.1000000000
.X..O..XO,X,4,0.2333333333,0.6666666667,0.1000000000
.X..O..X.,O,3,0.2444444444,0.6555555556,0.1000000000
.X..OO..X,X,4,0.3666666667,0.4333333333,0.2000000000
.X..O.O.X,X,4,0.3666666667,0.5333333333,0.1000000000
.X..O..OX,X,4,0.5333333333,0.1666666667,0.3000000000
.X..O...X,O,3,0.4111111111,0.3888888889,0.2000000000
.X..O....,X,2,0.4142857143,0.4428571429,0.1428571429
.XXXXOOOO,X,8,0.0000000000,1.0000000000,0.0000000000
.XXXXOOO.,O,7,0.0000000000,0.5000000000,0.5000000000
.XXX.OOOX,O,7,0.5000000000,0.0000000000,0.5000000000
.XXX.OOO.,X,6,0.5000000000,0.1666666667,0.3333333333
.XXXXOO.O,O,7,0.5000000000,0.5000000000,0.0000000000
.XXX.OOXO,O,7,1.0000000000,0.0000000000,0.0000000000
.XXX.OO.O,X,6,0.8333333333,0.1666666667,0.0000000000
.XXX.OO..,O,5,0.5833333333,0.0833333333,0.3333333333
.XX.XOOOX,O,7,0.5000000000,0.0000000000,0.5000000000
.XX.XOOO.,X,6,0.5000000000,0.1666666667,0.3333333333
.XX.XOOXO,O,7,1.0000000000,0.0000000000,0.0000000000
.XX.XOO.O,X,6,0.8333333333,0.1666666667,0.0000000000
.XX.XOO..,O,5,0.6666666667,0.1666666667,0.1666666667
.XX..OOXO,X,6,1.0000000000,0.0000000000,0.0000000000
.XX..OOX.,O,5,0.6666666667,0.1666666667,0.1666666667
.XX..OOOX,X,6,0.6666666667,0.0000000000,0.3333333333
.XX..OO.X,O,5,0.4166666667,0.2500000000,0.3333333333
.XX..OO..,X,4,0.6666666667,0.1333333333,0.2000000000
.XXXXO.OO,O,7,0.5000000000,0.5000000000,0.0000000000
.XXX.OXOO,O,7,1.0000000000,0.0000000000,0.0000000000
.XXX.O.OO,X,6,0.8333333333,0.1666666667,0.0000000000
.XXX.O.O.,O,5,0.5833333333,0.0833333333,0.3333333333
.XX.XOXOO,O,7,1.0000000000,0.0000000000,0.0000000000
.XX.XO.OO,X,6,0.8333333333,0.1666666667,0.0000000000
.XX.XO.O.,O,5,0.7500000000,0.0833333333,0.1666666667
.XX..OXOO,X,6,1.0000000000,0.0000000000,0.0000000000
.XX..OXO.,O,5,0.7500000000,0.0833333333,0.1666666667
.XX..O.OX,O,5,0.5833333333,0.0833333333,0.3333333333
.XX..O.O.,X,4,0.7333333333,0.0666666667,0.2000000000
.XXX.O..O,O,5,0.7500000000,0.2500000000,0.0000000000
.XX.XO..O,O,5,0.9166666667,0.0833333333,0.0000000000
.XX..OX.O,O,5,0.7500000000,0.2500000000,0.0000000000
.XX..O.XO,O,5,0.7500000000,0.2500000000,0.0000000000
.XX..O..O,X,4,0.8333333333,0.1666666667,0.0000000000
.XX..O...,O,3,0.6333333333,0.2166666667,0.1500000000
.X.XXOOOX,O,7,0.5000000000,0.0000000000,0.5000000000
.X.XXOOO.,X,6,0.3333333333,0.3333333333,0.3333333333
.X.XXOOXO,O,7,1.0000000000,0.0000000000,0.0000000000
.X.XXOO.O,X,6,0.5000000000,0.5000000000,0.0000000000
.X.XXOO..,O,5,0.5833333333,0.2500000000,0.1666666667
.X.X.OOXO,X,6,0.8333333333,0.1666666667,0.0000000000
.X.X.OOX.,O,5,0.5833333333,0.2500000000,0.1666666667
.X.X.OOOX,X,6,0.6666666667,0.0000000000,0.3333333333
.X.X.OO.X,O,5,0.5000000000,0.1666666667,0.3333333333
.X.X.OO..,X,4,0.5666666667,0.2333333333,0.2000000000
.X.XXOXOO,O,7,0.5000000000,0.5000000000,0.0000000000
.X.XXO.OO,X,6,0.3333333333,0.6666666667,0.0000000000
.X.XXO.O.,O,5,0.3333333333,0.3333333333,0.3333333333
.X.X.OXOO,X,6,0.8333333333,0.1666666667,0.0000000000
.X.X.OXO.,O,5,0.5833333333,0.0833333333,0.3333333333
.X.X.O.OX,O,5,0.5000000000,0.0000000000,0.5000000000
.X.X.O.O.,X,4,0.5666666667,0.1333333333,0.3000000000
.X.XXO..O,O,5,0.4166666667,0.5833333333,0.0000000000
.X.X.OX.O,O,5,0.4166666667,0.5833333333,0.0000000000
.X.X.O.XO,O,5,0.4166666667,0.5833333333,0.0000000000
.X.X.O..O,X,4,0.5000000000,0.5000000000,0.0000000000
.X.X.O...,O,3,0.5111111111,0.2888888889,0.2000000000
.X..XOOX.,O,5,1.0000000000,0.0000000000,0.0000000000
.X..XOOOX,X,6,0.6666666667,0.0000000000,0.3333333333
.X..XOO.X,O,5,0.7500000000,0.0833333333,0.1666666667
.X..XOO..,X,4,0.7666666667,0.1333333333,0.1000000000
.X..XOXOO,X,6,0.6666666667,0.3333333333,0.0000000000
.X..XOXO.,O,5,0.6666666667,0.1666666667,0.1666666667
.X..XO.OX,O,5,0.6666666667,0.0000000000,0.3333333333
.X..XO.O.,X,4,0.6333333333,0.1666666667,0.2000000000
.X..XOX.O,O,5,0.5833333333,0.4166666667,0.0000000000
.X..XO.XO,O,5,1.0000000000,0.0000000000,0.0000000000
.X..XO..O,X,4,0.6833333333,0.3166666667,0.0000000000
.X..XO...,O,3,0.7333333333,0.1666666667,0.1000000000
.X...OXOX,O,5,0.5000000000,0.1666666667,0.3333333333
.X...OXO.,X,4,0.6666666667,0.1333333333,0.2000000000
.X...OXXO,O,5,0.2500000000,0.7500000000,0.0000000000
.X...OX.O,X,4,0.5000000000,0.5000000000,0.0000000000
.X...OX..,O,3,0.5388888889,0.3611111111,0.1000000000
.X...OOXX,O,5,0.4166666667,0.4166666667,0.1666666667
.X...OOX.,X,4,0.6666666667,0.2333333333,0.1000000000
.X...O.XO,X,4,0.5833333333,0.4166666667,0.0000000000
.X...O.X.,O,3,0.5611111111,0.3888888889,0.0500000000
.X...OO.X,X,4,0.5666666667,0.2333333333,0.2000000000
.X...O.OX,X,4,0.6333333333,0.0666666667,0.3000000000
.X...O..X,O,3,0.5611111111,0.2388888889,0.2000000000
.X...O...,X,2,0.6000000000,0.2857142857,0.1142857143
.XXX..OOO,X,6,0.0000000000,1.0000000000,0.0000000000
.XXX..OO.,O,5,0.4166666667,0.4166666667,0.1666666667
.XX.X.OOO,X,6,0.0000000000,1.0000000000,0.0000000000
.XX.X.OO.,O,5,0.2500000000,0.5833333333,0.1666666667
.XX..XOOO,X,6,0.0000000000,1.0000000000,0.0000000000
.XX..XOO.,O,5,0.5000000000,0.5000000000,0.0000000000
.XX...OOX,O,5,0.7500000000,0.0833333333,0.1666666667
.XX...OO.,X,4,0.5833333333,0.3166666667,0.1000000000
.XXX..O.O,O,5,0.4166666667,0.5833333333,0.0000000000
.XX.X.O.O,O,5,0.5000000000,0.5000000000,0.0000000000
.XX..XO.O,O,5,0.2500000000,0.7500000000,0.0000000000
.XX...OXO,O,5,0.7500000000,0.2500000000,0.0000000000
.XX...O.O,X,4,0.5833333333,0.4166666667,0.0000000000
.XX...O..,O,3,0.5611111111,0.3388888889,0.1000000000
.X.XX.OOO,X,6,0.0000000000,1.0000000000,0.0000000000
.X.XX.OO.,O,5,0.4166666667,0.4166666667,0.1666666667
.X.X.XOOO,X,6,0.0000000000,1.0000000000,0.0000000000
.X.X.XOO.,O,5,0.4166666667,0.5833333333,0.0000000000
.X.X..OOX,O,5,0.6666666667,0.1666666667,0.1666666667
.X.X..OO.,X,4,0.4666666667,0.4333333333,0.1000000000
.X.XX.O.O,O,5,0.5000000000,0.5000000000,0.0000000000
.X.X.XO.O,O,5,0.2500000000,0.7500000000,0.0000000000
.X.X..OXO,O,5,0.5833333333,0.4166666667,0.0000000000
.X.X..O.O,X,4,0.4000000000,0.6000000000,0.0000000000
.X.X..O..,O,3,0.4611111111,0.4388888889,0.1000000000
.X..XXOOO,X,6,0.0000000000,1.0000000000,0.0000000000
.X..XXOO.,O,5,0.4166666667,0.5833333333,0.0000000000
.X..X.OOX,O,5,0.6666666667,0.1666666667,0.1666666667
.X..X.OO.,X,4,0.4666666667,0.4333333333,0.1000000000
.X..XXO.O,O,5,0.5000000000,0.5000000000,0.0000000000
.X..X.OXO,O,5,1.0000000000,0.0000000000,0.0000000000
.X..X.O.O,X,4,0.6000000000,0.4000000000,0.0000000000
.X..X.O..,O,3,0.6611111111,0.2888888889,0.0500000000
.X...XOOX,O,5,0.7500000000,0.2500000000,0.0000000000
.X...XOO.,X,4,0.5000000000,0.5000000000,0.0000000000
.X...XOXO,O,5,0.5833333333,0.4166666667,0.0000000000
.X...XO.O,X,4,0.4000000000,0.6000000000,0.0000000000
.X...XO..,O,3,0.4388888889,0.5611111111,0.0000000000
.X....OXO,X,4,0.7333333333,0.2666666667,0.0000000000
.X....OX.,O,3,0.5333333333,0.4166666667,0.0500000000
.X....OOX,X,4,0.7333333333,0.1666666667,0.1000000000
.X....O.X,O,3,0.5111111111,0.3888888889,0.1000000000
.X....O..,X,2,0.5428571429,0.4000000000,0.0571428571
.XXX...OO,O,5,0.4166666667,0.5833333333,0.0000000000
.XX.X..OO,O,5,0.5833333333,0.4166666667,0.0000000000
.XX..X.OO,O,5,0.4166666667,0.5833333333,0.0000000000
.XX...XOO,O,5,0.8333333333,0.1666666667,0.0000000000
.XX....OO,X,4,0.6500000000,0.3500000000,0.0000000000
.XX....O.,O,3,0.6833333333,0.2166666667,0.1000000000
.X.XX..OO,O,5,0.4166666667,0.5833333333,0.0000000000
.X.X.X.OO,O,5,0.4166666667,0.5833333333,0.0000000000
.X.X..XOO,O,5,0.7500000000,0.2500000000,0.0000000000
.X.X...OO,X,4,0.5000000000,0.5000000000,0.0000000000
.X.X...O.,O,3,0.5111111111,0.2888888889,0.2000000000
.X..XX.OO,O,5,0.4166666667,0.4166666667,0.1666666667
.X..X.XOO,O,5,0.6666666667,0.1666666667,0.1666666667
.X..X..OO,X,4,0.4666666667,0.4333333333,0.1000000000
.X..X..O.,O,3,0.5444444444,0.2555555556,0.2000000000
.X...XXOO,O,5,0.6666666667,0.1666666667,0.1666666667
.X...X.OO,X,4,0.4666666667,0.4333333333,0.1000000000
.X...X.O.,O,3,0.5111111111,0.2888888889,0.2000000000
.X....XOO,X,4,0.7333333333,0.1666666667,0.1000000000
.X....XO.,O,3,0.5833333333,0.1166666667,0.3000000000
.X.....OX,O,3,0.5833333333,0.1166666667,0.3000000000
.X.....O.,X,2,0.5857142857,0.2142857143,0.2000000000
.XX.....O,O,3,0.6333333333,0.3666666667,0.0000000000
.X.X....O,O,3,0.4388888889,0.5611111111,0.0000000000
.X..X...O,O,3,0.6611111111,0.2888888889,0.0500000000
.X...X..O,O,3,0.4611111111,0.4388888889,0.1000000000
.X....X.O,O,3,0.5111111111,0.3888888889,0.1000000000
.X.....XO,O,3,0.5333333333,0.4166666667,0.0500000000
.X......O,X,2,0.5428571429,0.4000000000,0.0571428571
.X.......,O,1,0.5357142857,0.3357142857,0.1285714286
OOXXXOX..,O,7,1.0000000000,0.0000000000,0.0000000000
OOXXXOOXX,O,9,0.0000000000,0.0000000000,1.0000000000
OOXXXOOX.,X,8,0.0000000000,0.0000000000,1.0000000000
OOXXXOXXO,O,9,1.0000000000,0.0000000000,0.0000000000
OOXXXO.XO,X,8,1.0000000000,0.0000000000,0.0000000000
OOXXXO.X.,O,7,0.5000000000,0.0000000000,0.5000000000
OOXXXOO.X,X,8,0.0000000000,0.0000000000,1.0000000000
OOXXXOXOX,O,9,1.0000000000,0.0000000000,0.0000000000
OOXXXO.OX,X,8,1.0000000000,0.0000000000,0.0000000000
OOXXXO..X,O,7,0.5000000000,0.0000000000,0.5000000000
OOXXXO...,X,6,0.6666666667,0.0000000000,0.3333333333
OOXXXXO..,O,7,1.0000000000,0.0000000000,0.0000000000
OOXXXXOXO,O,9,1.0000000000,0.0000000000,0.0000000000
OOXXX.OXO,X,8,1.0000000000,0.0000000000,0.0000000000
OOXXX.OX.,O,7,0.5000000000,0.0000000000,0.5000000000
OOXXXXOOX,O,9,1.0000000000,0.0000000000,0.0000000000
OOXXX.OOX,X,8,1.0000000000,0.0000000000,0.0000000000
OOXXX.O.X,O,7,0.5000000000,0.0000000000,0.5000000000
OOXXX.O..,X,6,0.6666666667,0.0000000000,0.3333333333
OOXXXX.O.,O,7,1.0000000000,0.0000000000,0.0000000000
OOXXX.XO.,O,7,1.0000000000,0.0000000000,0.0000000000
OOXXX..OX,O,7,1.0000000000,0.0000000000,0.0000000000
OOXXX..O.,X,6,1.0000000000,0.0000000000,0.0000000000
OOXXXX..O,O,7,1.0000000000,0.0000000000,0.0000000000
OOXXX.X.O,O,7,1.0000000000,0.0000000000,0.0000000000
OOXXX..XO,O,7,1.0000000000,0.0000000000,0.0000000000
OOXXX...O,X,6,1.0000000000,0.0000000000,0.0000000000
OOXXX....,O,5,0.8333333333,0.0000000000,0.1666666667
OOXXOXXO.,X,8,0.0000000000,1.0000000000,0.0000000000
OOXXOXX.O,X,8,0.0000000000,1.0000000000,0.0000000000
OOXXOXX..,O,7,0.0000000000,1.0000000000,0.0000000000
OOXXOXOXX,O,9,1.0000000000,0.0000000000,0.0000000000
OOXXOXOX.,X,8,1.0000000000,0.0000000000,0.0000000000
OOXXOX.XO,X,8,0.0000000000,1.0000000000,0.0000000000
OOXXOX.X.,O,7,0.5000000000,0.5000000000,0.0000000000
OOXXOX..X,O,7,1.0000000000,0.0000000000,0.0000000000
OOXXOX...,X,6,0.5000000000,0.5000000000,0.0000000000
OOXX.XOXO,X,8,1.0000000000,0.0000000000,0.0000000000
OOXX.XOX.,O,7,1.0000000000,0.0000000000,0.0000000000
OOXX.XO.X,O,7,1.0000000000,0.0000000000,0.0000000000
OOXX.XO..,X,6,1.0000000000,0.0000000000,0.0000000000
OOXXXXXOO,O,9,1.0000000000,0.0000000000,0.0000000000
OOXX.XXOO,X,8,1.0000000000,0.0000000000,0.0000000000
OOXX.XXO.,O,7,0.5000000000,0.5000000000,0.0000000000
OOXX.X.OX,O,7,1.0000000000,0.0000000000,0.0000000000
OOXX.X.O.,X,6,0.8333333333,0.1666666667,0.0000000000
OOXX.XX.O,O,7,0.5000000000,0.5000000000,0.0000000000
OOXX.X.XO,O,7,0.5000000000,0.5000000000,0.0000000000
OOXX.X..O,X,6,0.6666666667,0.3333333333,0.0000000000
OOXX.X...,O,5,0.7500000000,0.2500000000,0.0000000000
OOXXOOXXX,O,9,1.0000000000,0.0000000000,0.0000000000
OOXXOOXX.,X,8,1.0000000000,0.0000000000,0.0000000000
OOXXO.XXO,X,8,0.0000000000,1.0000000000,0.0000000000
OOXXO.XX.,O,7,0.5000000000,0.5000000000,0.0000000000
OOXXOOX.X,X,8,1.0000000000,0.0000000000,0.0000000000
OOXXO.XOX,X,8,0.0000000000,1.0000000000,0.0000000000
OOXXO.X.X,O,7,0.5000000000,0.5000000000,0.0000000000
OOXXO.X..,X,6,0.3333333333,0.6666666667,0.0000000000
OOXX.OXXO,X,8,1.0000000000,0.0000000000,0.0000000000
OOXX.OXX.,O,7,1.0000000000,0.0000000000,0.0000000000
OOXX.OXOX,X,8,1.0000000000,0.0000000000,0.0000000000
OOXX.OX.X,O,7,1.0000000000,0.0000000000,0.0000000000
OOXX.OX..,X,6,1.0000000000,0.0000000000,0.0000000000
OOXX..XOX,O,7,0.5000000000,0.5000000000,0.0000000000
OOXX..XO.,X,6,0.6666666667,0.3333333333,0.0000000000
OOXX..XXO,O,7,0.5000000000,0.5000000000,0.0000000000
OOXX..X.O,X,6,0.6666666667,0.3333333333,0.0000000000
OOXX..X..,O,5,0.6666666667,0.3333333333,0.0000000000
OOXXOO.XX,X,8,1.0000000000,0.0000000000,0.0000000000
OOXXO.OXX,X,8,1.0000000000,0.0000000000,0.0000000000
OOXXO..XX,O,7,1.0000000000,0.0000000000,0.0000000000
OOXXO..X.,X,6,0.6666666667,0.3333333333,0.0000000000
OOXX.OOXX,X,8,0.0000000000,0.0000000000,1.0000000000
OOXX.O.XX,O,7,0.5000000000,0.0000000000,0.5000000000
OOXX.O.X.,X,6,0.6666666667,0.0000000000,0.3333333333
OOXX..OXX,O,7,0.5000000000,0.0000000000,0.5000000000
OOXX..OX.,X,6,0.6666666667,0.0000000000,0.3333333333
OOXX...XO,X,6,0.6666666667,0.3333333333,0.0000000000
